id,customer_id,shipping_address_id,billing_address_id,coupon_id,status,subtotal,discount_amount,tax_amount,shipping_cost,total_amount,order_date,created_at,updated_at
7199,2768,4193,4193,,delivered,"1,515.11",0,121.21,0USD,1636.32,2022-12-18 23:50:49,2022-12-18 23:50:49,2022-12-18 23:50:49
3764,2664,4033,4033,,shipped,1450.02,0,116,,1566.02,2024-10-09 16:17:26,2024-10-09 16:17:26,2024-10-09 16:17:26
8097,4847,7296,7296,,returned,not available,0,-208.93,0,2820.5,2024-10-01 11:15:35,2024-10-01 11:15:35,2024-10-01 11:15:35
3572,4652,7018,7018,,shipped,626.89,0,50.15,0USD,677.04,2025-03-22 15:28:24,2025-03-22 15:28:24,2025-03-22 15:28:24
9732,1954,2961,2961,,shipped,609.79,0,48.78,0,,2025-04-21 12:34:57,,2025-04-21 12:34:57
3370,4044,6098,6098,,delivered,1414.83,0,113.19,0,-152802,2025-03-23 22:47:39,2025-03-23 22:47:39,2025-03-23 22:47:39
5633,139,219,219,,delivered,3918.22,0,313.46,0,-423168,2025-05-28 03:15:25,2025-05-28 03:15:25,2025-05-28 03:15:25
6557,1894,2857,2857,,delivered,447.59,0,35.81,0,483.4,2025-04-02 17:29:04,null,2025-04-02 17:29:04
112,521,803,804,,cancelled,1369.15,0,-1095.3,0,N/A,,2025-06-22 17:50:53,2025-06-22 17:50:53
2366,4206,6339,6339,,delivered,3266.37,0,261.31,0,3527.68,2023-10-23 07:41:17,2023-10-23 07:41:17,2023-10-23 07:41:17
764,130,207,207,,DELIVERED,4355.57USD,0,348.45,0,4704.02,2022-05-17 00:12:07,2022-05-17 00:12:07,2022-05-17 00:12:07
6266,4345,6547,6547,,delivered,746.73,0,59.74,0,$806.47,2025-04-07 19:07:28,2025-04-07 19:07:28,2025-04-07 19:07:28
3202,1000090,1958,1958,,delivered,-981.52,0,,0,$1060.04,2025-03-21 06:55:49,2025-03-21 06:55:49,2025-03-21 06:55:49
9964,3770,5686,5686,,delivered,-1878.98,,150.32,0,NaN,2025-05-07 05:15:31,N/A,not a date
8547,3181,4816,4817,,DELIVERED,abc,0,68.02,0,918.32,2025-07-04 09:04:31,2025-07-04 09:04:31,2025-07-04 09:04:31
7561,838,1271,1271,,processing,3045.1,0,243.61,0,NaN,2025-06-18 18:10:53,2025-06-18 18:10:53,2025-06-18 18:10:53
3525,191,301,302,,delivered,637.32,0,50.99,#REF!,688.31,2024-03-06 05:07:30,2024-03-06 05:07:30,2024-03-06 05:07:30
9633,1846,2784,2784,1000019,returned,445.98,1e-14,,0,481.66,2024-02-24 20:02:15,2024-02-24 20:02:15,2024-02-24 20:02:15
6842,3248,4910,4910,37,delivered,1470.28,367.57,88.22,0,1190.93,2024-03-27 21:44:56,2024-03-27 21:44:56,00/00/0000
7415,1693,2555,2556,,delivered,1058.08,0,84.65,0,-114273,2024-09-03 07:11:48,2024-09-03 07:11:48,  2024-09-03 07:11:48  
7540,4392,6617,6617,,returned,869.08,0,69.53,0,,2024-12-22 01:29:36,2024-12-22 01:29:36,2024-12-22 01:29:36
2660,2970,4497,4499,,shipped,2306.27,0,184.5,0,2490.77,2024-12-12 14:43:57,2024-12-12 14:43:57,2024-12-12 14:43:57
1243,4222,6361,6360,,delivered,-4327,0,3.46,7.99,54.72,  2025-04-01 06:41:58  ,2025-04-01 06:41:58,2025-04-01 06:41:58
9127,1531,2303,2303,,delivered,306.37,0,24.51,0,,2025-02-25 00:22:55,2025-02-25 00:22:55,2025-02-25 00:22:55
7621,1718,2591,2591,,delivered,2976.85,0,238.15,0,3215,2025-06-17 20:09:19,2025-06-17 20:09:19,2025-06-17 20:09:19
4535,1513,2273,2273,,canceld,1275.68,0,102.05,0,$1377.73,2025-02-03 13:27:35,2025-02-03 13:27:35,2025-02-03 13:27:35
5143,1117,1680,1680,,--,4085.88,null,-326.87,0,4412.75,2022-10-24 19:24:22,2022-10-24 19:24:22,2022-10-24 19:24:22
7580,2622,3972,3971,,,1657.02,0,#REF!,0,1789.58,2025-06-11 13:25:01,2025-06-11 13:25:01,2025-06-11 13:25:01
1818,4750,7162,7163,44,processing,-6808.099999999999,0,46.3,0,,2025-07-09 18:53:21,2025-07-09 18:53:21,2025-07-09 18:53:21
9562,1021,1550,1550,,delivered,658.85,0,52.71,0,711.56,2025-02-03 07:18:09,2025-02-03 07:18:09,2025-02-03 07:18:09
9500,4924,7406,7406,,delivered,,0,245.19,0,3310.11,2025-01-29 08:36:21,2025-01-29 08:36:21,
1382,286,445,446,,delivered,None,$0.00,210.49,0,2841.62,2023-12-21 09:43:31,2023-12-21 09:43:31,2023-12-21 09:43:31
4264,662,1018,1018,,delivered,757.08,0,60.57,0,-8176.5,2024-10-05 05:04:42,2024-10-05 05:04:42,2024-10-05 05:04:42
3917,3495,5280,5281,,shipped,2217.46,null,177.4,0,2394.86,2025-03-26 00:03:33,,2025-03-26 00:03:33
9701,4060,6123,6124,,delivered,179.52,0,14.36,0,193.88,2025-04-25 02:23:14,2025-04-25 02:23:14,2025-04-25 02:23:14
9878,995,1512,1512,,,698.22,0,,0,,,,2025-03-27 08:49:13
9647,4201,6333,6333,,shipped,1010.52,,80.84,0,1091.36,2025-03-09 05:07:51,2025-03-09 05:07:51,2025-03-09 05:07:51
7689,2714,4109,4109,,,469.08,,37.53,,506.61,2025-06-25 14:11:08,2025-06-25 14:11:08,2025-06-25 14:11:08
9986,3539,5344,5344,39,,426.68,N/A,23.89,0,322.57,2025-04-24 21:12:35,2025-04-24 21:12:35,2025-04-24 21:12:35
6981,733,1122,1122,,,600.69,0,,0,648.75,,2025-04-07 15:13:54,2025-04-07 15:13:54
7065,1644,2478,2478,,delivered,6222.29,0,497.78,0,6720.07,2024-12-11 13:34:13,2024-12-11 13:34:13,2024-12-11 13:34:13
4476,3703,5583,5584,,processing,4197.54,0,335.8,0,4533.34USD,not a date,2024-12-03 16:39:46,2024-12-03 16:39:46
4437,121,192,193,,--,null,0,60.77,0,820.42,2025-05-17 04:59:57,2025-05-17 04:59:57,2025-05-17 04:59:57
202,3193,4833,4833,40,Delivered,-107544,-15,,0,-11452.8,2025-06-10 18:22:31,2025-06-10 18:22:31,2025-06-10 18:22:31
7942,4438,6687,6687,,delivered,,0,EMPTY,0,1742.33,2025-05-09 19:02:45,2025-05-09 19:02:45,2025-05-09 19:02:45
5533,4863,7316,7317,,processing,2227.49,0,178.2,0,2405.69,2023-09-15 20:56:58,3023-09-15 20:56:58,2023-09-15 20:56:58
5449,1850,2791,2792,,delivered,4337.67,0,347.01,0,4684.68,2025-06-25 20:30:05,2025-06-25 20:30:05,2025-06-25 20:30:05
5583,4185,6309,6310,,DELIVERED,448.3,0,35.86,0,484.16,2024-04-17 11:07:17,2024-04-17 11:07:17,2024-04-17 11:07:17
5030,4263,6423,6424,,processing,7704.9,0,-616.39,0,8321.29,2025-05-28 07:49:20,2025-05-28 07:49:20,not available
7869,2084,3162,3163,,shipped,7301.98,0,584.16,0,7886.14,2024-11-16 17:04:26,  2024-11-16 17:04:26  ,2024-11-16 17:04:26
3177,4611,6953,6953,,delivered,455.3,0,,#N/A,491.72,2024-12-12 11:57:29,2024-12-12 11:57:29,2024-12-12 11:57:29
3514,2218,3356,3358,,Delivered,974.31,,77.94,null,1052.25,2024-07-03 11:12:04,not a date,2024-07-03 11:12:04
5628,1743,2629,2629,14,SHIPPED,2863.09,5,228.65,0,3086.74,TBD,2023-05-12 19:51:24,2023-05-12 19:51:24
7092,3023,4582,4582,,delivered,1465.61,0,117250,0,-1582.86,2023-07-19 16:16:06,2023-07-19 16:16:06,2023-07-19 16:16:06
2147,2873,4353,4354,,delivered,3300.24,0,264.02,0,3564.26,2024-11-25 04:41:54,2024-11-25 04:41:54,2024-11-25 04:41:54
5487,3557,5375,5375,,delivered,,0,6.97,0,94.11,2024-12-30 00:33:34,2024-12-30 00:33:34,2024-12-30 00:33:34
3215,4132,6232,6233,,delivered,1180.95,0,94.48,0,1275.43,2023-10-16 17:13:49,2023-10-16 17:13:49,2023-10-16 17:13:49
7214,3698,5577,5577,,,9739.93,0,779.19,,--,2024-08-13 22:43:18,2024-08-13 22:43:18,2024-08-13 22:43:18
8406,3631,5483,5483,,delivered,3745.95,0,299.68,0,4045.63USD,2025-02-07 13:33:17,2025-02-07 13:33:17,2025-02-07 13:33:17
6350,531,819,820,,deliverd,1954.66,0,156.37,,#REF!,2025-05-14 01:09:04,2025-05-14 01:09:04,2025-05-14 01:09:04
575,4822,7256,7256,,,352.5,0,28.2,0,-3807,2025-05-14 04:42:39,2025-05-14 04:42:39,2025-05-14 04:42:39
3093,339,525,525,,delivered,1418.3USD,0USD,113.46,0,1531.76,2024-08-09 00:39:38,2024-08-09 00:39:38,2024-08-09 00:39:38
6959,4082,6153,6153,,shipped,3452.45,0,276.2,0,3728.65,2025-01-02 11:55:45,2025-01-02 11:55:45,2025-01-02 11:55:45
8181,1682,2535,2536,,DELIVERED,1560.92,0,124.87,$0.00,1685.79,2025-04-18 17:29:15,2025-04-18 17:29:15,2025-04-18 17:29:15
8382,135,213,213,,delivered,-3265.13,0,261.21,#REF!,null,2025-04-02 10:29:42,2025-04-02 10:29:42,2025-04-02 10:29:42
7577,2435,3689,3689,,CANCELLED,1247.48,0,99.8,true,1347.28,None,2025-04-06 11:44:06,06.04.2025
6670,755,1152,1153,,processing,,0,,0,None,2025-06-19 17:09:37,2025-06-19 17:09:37,2025-06-19 17:09:37
9114,2890,4380,4381,,delivered,1994.59,0,159.57,0,2154.16,2025-05-29 16:37:40,2025-05-29 16:37:40,2025-05-29 16:37:40
556,1492,2242,2242,,delivered,2130.84,0,170.47,1e-14,2301.31,2025-06-03 16:23:29,2025-06-03 16:23:29,2025-06-03 16:23:29
7010,2572,3886,3887,,shipped,30.45,0,2.44,NaN,N/A,2025-05-24 04:17:28,,2025-05-24 04:17:28
8710,2656,4023,4023,,delivered,not available,0,-6.3,$0.00,84.99,2024-11-01 22:06:50,2024-11-01 22:06:50,2024-11-01 22:06:50
7453,2217,3355,3355,,TBD,61.82,0,4.95,0,$66.77,2023-01-22 12:44:09,2023-01-22 12:44:09,
6131,3573,5401,5401,45,delivered,1404.52,25,,,1489.88,2025-02-06 21:53:11,2025-02-06 21:53:11,2025-02-06 21:53:11
7619,3277,4947,4948,,delivered,1267.39,,101.39,0,1368.78,,2024-03-25 14:39:46,2024-03-25 14:39:46
1410,685,1056,1057,,delivered,862.23,#REF!,68980,0,931.21,2025-06-01 12:13:28,2025-06-01 12:13:28,
6371,2440,3694,3694,,delivered,2623.56,0,209.88,0,2833.44,2025-05-10 10:43:32,2025-05-10 10:43:32,2025-05-10 10:43:32
5848,1811,2731,2730,36,delivered,,497.38,92.84,Inf,1253.39,2024-05-08 05:00:58,2024-05-08 05:00:58,2024-05-08 05:00:58
5983,3801,5732,5732,44,delivered,0,414.44,true,0,-2536.38,2025-06-11 20:21:55,2025-06-11 20:21:55,2025-06-11 20:21:55
2787,4566,6885,6885,,,,N/A,29.64,0,400.2,2024-11-19 06:25:48,2024-11-19 06:25:48,2024-11-19 06:25:48
7831,4383,6603,6604,,delivered,5552.55,0,444.2,0,5996.75,2025-05-27 03:24:01,2025-05-27 03:24:01,2025-05-27 03:24:01
9912,662,1018,1018,1000038,,-4568.44,0,365.48,0,4933.92,2024-10-17 02:02:25,2024-10-17 02:02:25,2024-10-17 02:02:25
380,1000062,3674,3675,,shipped,1856.34,0,148.51,abc,2004.85,,2023-06-16 13:53:54,2023-06-16 13:53:54
3025,4,9,9,,None,2745.29,0,219.62,,2964.91,2025-06-25 21:03:21,2025-06-25 21:03:21,2025-06-25 21:03:21
4382,2328,3518,3519,,delivered,2119.92,not available,#REF!,0,2289.51,2025-03-17 07:41:56,2025-03-17 07:41:56,2025-03-17 07:41:56
8479,4839,7285,7285,30,delivered,1835.49USD,183.55,132.16,0,1784.1,2024-05-28 08:57:48,,2024-05-28 08:57:48
8284,4157,6271,6271,40,delivered,433.43,15,33.47,0,N/A,2025-03-24 15:36:47,2025-03-24 15:36:47,
8658,2480,3754,3755,,delivered,1524.49,0,-1219.6,,1646.45,2025-05-24 00:12:07,2025-05-24 00:12:07,00/00/0000
1515,3854,5818,5819,,delivered,3377,0,270.16,0,"3,647.16",2024-07-22 01:18:19,2024-07-22 01:18:19,2024-07-22 01:18:19
5925,3885,5870,5870,45,delivered,641.59,25,49.33,0,Inf,2025-03-09 10:38:32,2025-03-09 10:38:32,2025-03-09 10:38:32
8738,414,638,639,,processing,-90685,0,72.55,0,,2023-12-13 00:41:05,2023-12-13 00:41:05,2023-12-13 00:41:05
1564,2021,3065,3066,,delivered,4175.79,0,334.06,0,4509.85,2024-09-22 15:02:21,2024-09-22 15:02:21,2024-09-22 15:02:21
1746,3688,5558,5559,,delivered,2767.7200000000003,0,221.42999999999998,0,2989.13,,2023-08-23 23:46:06,2023-08-23 23:46:06
4615,3225,4877,4877,,shipped,1391.46,0,111.32,0,1502.78,2024-11-13 06:23:45,,2024-11-13 06:23:45
4775,4550,6859,6861,,shipped,--,0,108.07,null,1458.97,2025-05-20 23:54:41,2025-05-20 23:54:41,2025-05-20 23:54:41
8900,2581,3901,3902,,delivered,-3023.17,0,,0,3265.02,2025-04-17 16:15:26,2025-04-17 16:15:26,2025-04-17 16:15:26
4830,11,21,21,,delivered,523.49,0,41.88,0,565.37,2025-03-08 00:27:38,2025-03-08 00:27:38,2025-03-08 00:27:38
5230,641,986,987,,delivered,997.18,0,79.77,,1076.95,2024-03-18 09:01:24,2024-03-18 09:01:24,
3936,2415,3658,3658,,delivered,662.65,0,53.01,0,715.66,2025-01-13 07:57:32,2025-01-13 07:57:32,2025-01-13 07:57:32
1036,759,1157,1158,,shipped,97.04,0,abc,0,104.8,2024-08-26 08:04:18,,
5595,1729,2606,2608,,delivered,364.07,0,29.13,0,393.2,2025-01-17 23:57:47,2025-01-17 23:57:47,2025-01-17 23:57:47
8196,412,636,636,22,returned,,95.18,68.53,0,925.15,2023-09-15 04:16:54,2023-09-15 04:16:54,2023-09-15 04:16:54
4766,1527,2297,2298,45,delivered,1727.15,25,136170,0,1838.32,2025-05-19 12:22:59,,2025-05-19 12:22:59
4090,714,1096,1097,,delivered,177.1,0,,0,-191.27,2025-03-11 23:27:34,2025-03-11 23:27:34,2025-03-11 23:27:34
4778,1931,2922,2922,,delivered,1968.73,0,157.5,$0.00,2126.23,2025-04-11 01:45:47,,2025-04-11 01:45:47
5411,1678,2527,2529,,delivered,3955.04,$0.00,316.4,0,4271.44,2024-07-27 15:36:52,2024-07-27 15:36:52,2024-07-27 15:36:52
5920,4655,7022,7022,,,168.52,0,13.48,0,182,2025-06-14 09:58:07,2025-06-14 09:58:07,2025-06-14 09:58:07
2221,4899,7366,7367,45,,1150.5,25,90.04,0,1215.54,2025-05-16 09:05:43,2025-05-16 09:05:43,2025-05-16 09:05:43
7755,3908,5903,5903,,delivered,5934.32,0,474.75,0,6409.07,2024-12-19 16:27:47,2024-12-19 16:27:47,2024-12-19 16:27:47
8872,3086,4668,4668,,delivered,,0,159.64,0,2155.16,2025-05-07 05:13:49,2025-05-07 05:13:49,2025-05-07 05:13:49
2689,3372,5090,5090,33,delivered,2164.2700000000004,-216.43,155.83,0,abc,,,2024-09-11 00:17:49
7526,4461,6719,6719,,delivered,2289.58,0,183.17,abc,-247275,2024-05-23 05:44:19,2024-05-23 05:44:19,2024-05-23 05:44:19
2722,3683,5551,5552,,delivered,2355.68,0,188.45,0,2544.13,,2025-05-12 10:19:33,2025-05-12 10:19:33
4767,2441,3695,3695,30,cancelled,2124.48,212.45,152.96,0,2064.99,2024-05-14 15:27:57,2024-05-14 15:27:57,"May 14, 2024"
8815,2461,3728,3728,,processing,1348.9,,107.91,0,1456.81,,2024-05-03 09:08:30,TBD
5659,1180,1765,1766,,PROCESSING,963.59,,77090,0,1040.68,2023-01-10 06:59:26,2023-01-10 06:59:26,
8771,246,381,381,,null,0,0,583.77,0,7880.92,2025-03-08 08:29:50,2025-03-08 08:29:50,2025-03-08 08:29:50
2991,4908,7380,7380,,delivered,2515.47,0,201.24,0,2716.71,2025-06-12 10:06:13,2025-06-12 10:06:13,2025-06-12 10:06:13
4734,3625,5476,5476,,shipped,222.97,0,17.84,0,240.81,2025-05-19 22:53:08,2025-05-19 22:53:08,2025-05-19 22:53:08
3205,3944,5958,5959,,,267.27,0,21.38,Inf,288.65,2025-02-24 09:32:08,2025-02-24 09:32:08,2025-02-24 09:32:08
1544,571,884,885,,delivered,1605.09,0,128.41,0,-173350,2023-12-17 03:40:11,2023-12-17 03:40:11,2023-12-17 03:40:11
3444,3949,5965,5965,28,processing,893.25,44.66,67.89,0,-9164.8,3024-07-25 13:22:08,2024-07-25 13:22:08,2024-07-25 13:22:08
6767,2831,4289,4290,24,SHIPPED,983.8,98.38,70.83,,956.25,2023-10-14 02:43:02,2023-10-14 02:43:02,2023-10-14 02:43:02
1619,3508,5302,5302,,delivered,2354.34,0,-188.35,0,2542.69,2025-04-30 08:38:15,2025-04-30 08:38:15,2025-04-30 08:38:15
4040,3565,5389,5390,,delivered,,0,38.84,0,524.32,2025-06-08 16:55:15,2025-06-08 16:55:15,2025-06-08 16:55:15
2237,1029,1560,1561,,DELIVERED,2001.16,0,160.09,0,2161.25,2025-04-14 20:20:15,2025-04-14 20:20:15,2025-04-14 20:20:15
1650,505,776,777,1000178,delivered,-7755.599999999999,not available,62.04,0,837.6,2025-04-28 23:15:14,2025-04-28 23:15:14,2025-04-28 23:15:14
2698,337,521,521,,shipped,710.35,0,56.83,0,,2025-06-15 12:43:20,2025-06-15 12:43:20,2025-06-15 12:43:20
4344,1000056,5855,5855,,delivered,242.27,0,-19.38,0,0,2025-04-12 22:19:38,2025-04-12 22:19:38,2025-04-12 22:19:38
823,544,840,840,,Delivered,2680.98,,214.48,0,2895.46,2025-06-21 01:18:51,2025-06-21 01:18:51,2025-06-21 01:18:51
3809,4481,6751,6752,,,341.3,0,27.3,,368.6,  2025-02-13 20:41:17  ,
3066,4523,6818,6819,,delivered,,0,29.66,0,true,2025-05-31 20:34:51,31.05.2025,2025-05-31 20:34:51
1161,2201,3329,3331,,delivered,-1202.43,,true,N/A,1298.62,2025-06-05 23:20:54,???,2025-06-05 23:20:54
2589,2305,3488,3489,,delivered,239.73,0,19.18,0USD,258.91USD,2024-10-08 00:59:21,,EMPTY
9889,3363,5077,5077,,Shipped ,644.1,0,51.53,0,695.63,2025-02-05 08:21:06,2025-02-05 08:21:06,2025-02-05 08:21:06
5249,2056,3121,3122,,null,114.72,0,9.18,0,123.9,2025-05-28 19:10:05,2025-05-28 19:10:05,
4921,1789,2696,2697,38,shipped,684.07,34.2,51.99,,701.86,2025-02-09 07:09:23,2025-02-09 07:09:23,2025-02-09 07:09:23
7886,289,450,450,,delivered,263.65,0,21.09,0,284.74,2024-06-05 20:53:59,2024-06-05 20:53:59,
9629,918,1394,1395,,delivered,253.11,0,-20.25,0,,2024-02-07 00:54:04,2024-02-07 00:54:04,2024-02-07 00:54:04
730,2104,3194,3194,,,315.27,0,25.22,,340.49,,2025-02-08 22:55:14,2025-02-08 22:55:14
3443,355,548,548,,delivered,3264.64,0,261.17,0,3525.81,2025-03-03 23:21:21,2025-03-03 23:21:21,2025-03-03 23:21:21
9458,2659,4027,4027,,delivered,9.7,0,0.78,,N/A,2025-04-21 23:39:49,2025-04-21 23:39:49,2025-04-21 23:39:49
567,1249,1870,1871,,not available,2589.5,0,,0,2796.66,2025-02-04 10:56:14,2025-02-04 10:56:14,2025-02-04 10:56:14
5087,1076,1624,1624,,shipped,3159.39,0,252.75,0,,None,2025-01-14 21:06:39,2025-01-14 21:06:39
3606,4899,7366,7367,,shipped,1714.93,0,137.19,0,1852.12,2025-03-25 03:48:44,2025-03-25 03:48:44,2025-03-25 03:48:44
5370,474,725,726,,shipped,N/A,0,149.4USD,0,2016.92,2025-05-18 17:33:54,2025-05-18 17:33:54,2025-05-18 17:33:54
3954,723,1110,1111,,processing,742.35,0,59.39,0,801.74,2025-03-22 01:13:50,2025-03-22 01:13:50,2025-03-22 01:13:50
1248,232,363,363,,pending,544.01,$0.00,43.52,0,N/A,2025-03-25 19:12:04,2025-03-25 19:12:04,2025-03-25 19:12:04
9754,765,1165,1165,,PROCESSING,210.49,0,16.84,0,227.33,2025-06-14 08:50:53,,2025-06-14 08:50:53
3956,2382,3606,3607,,delivered,2681.31,0,None,0,2895.81,2025-05-29 12:27:07,2025-05-29 12:27:07,2025-05-29 12:27:07
4177,4008,6047,6047,,delivered,2147.29,0,171.78,0,2319.07,2025-04-03 09:30:35,2025-04-03 09:30:35,2025-04-03 09:30:35
9218,1632,2461,2461,,delivered,448.78,0,35.9,0,484.68,2024-02-12 03:52:34,2024-02-12 03:52:34,2024-02-12 03:52:34
857,2116,3214,3214,,,670.16,0,53.61,0,723.77,2025-04-17 19:48:28,2025-04-17 19:48:28,2025-04-17 19:48:28
9999,480,734,734,44,,1257310,-188.6,,0,1154.21,2025-04-22 04:04:29,2025-04-22 04:04:29,2025-04-22 04:04:29
6563,3196,4838,4838,,DELIVERED,179.52,0USD,14.36,0,193.88,2025-01-16 04:19:34,2025-01-16 04:19:34,2025-01-16 04:19:34
8221,377,583,584,,,-1783.49,,142.68,0,1926.17,2025-03-24 19:59:34,2025-03-24 19:59:34,2025-03-24 19:59:34
2209,825,1254,1254,,delivered,,0,true,0,3282.53,2022-12-31 07:07:12,,
954,3564,5388,5388,,delivered,#REF!,0,26.85,0,362.46,2024-08-06 02:21:24,2024-08-06 02:21:24,2024-08-06 02:21:24
9972,2903,4396,4396,,delivered,686.26,0,-549,0,741.16,2025-03-01 11:10:32,2025-03-01 11:10:32,2025-03-01 11:10:32
1142,1288,1934,1933,,PROCESSING,NaN,null,455.19,0,6145.05,2025-03-02 06:35:51,2025-03-02 06:35:51,
90,802,1219,1220,,returned,2416.99,0,193.36,0,,2024-11-17 08:06:05,2024-11-17 08:06:05,2024-11-17 08:06:05
9423,794,1206,1207,,pending,4059.26,,324.74,0,4384,None,2025-06-23 10:09:58,2025-06-23 10:09:58
5375,39,67,67,,DELIVERED,1701.74,0,136.14,,,2024-02-04 01:44:35,2024-02-04 01:44:35,2024-02-04 01:44:35
9338,663,1019,1020,,,2025.27,0,,0,2187.29,2025-06-11 12:37:49,2025-06-11 12:37:49,2025-06-11 12:37:49
3118,206,322,322,,cancelled,922.66,0,-7381,0,996.47,2025-03-07 00:05:33,2025-03-07 00:05:33,07/03/2025
4423,213,333,334,,,-88284,0,70.63,0,953.47,2024-02-14 14:05:17,2024-02-14 14:05:17,  2024-02-14 14:05:17  
9213,3545,5353,5354,,RETURNED,536.3,0,42.9,0,$579.20,2025-02-15 18:39:22,,2025-02-15 18:39:22
2791,118,189,189,,delivered,,0,38.78,,null,2025-01-28 13:25:29,2025-01-28 13:25:29,  2025-01-28 13:25:29  
9450,3136,4749,4749,29,shipped,N/A,5,238.37,,3218.05,2024-11-18 01:54:40,,2024-11-18 01:54:40
8047,2530,3822,3822,,???,abc,0,76.36,0,N/A,2025-01-20 17:07:10,2025-01-20 17:07:10,2025-01-20 17:07:10
8326,3217,4868,4868,1000072,shippd,895.95,$268.79,50.17,0,677.33,2025-02-28 03:35:33,2025-02-28 03:35:33,2025-02-28 03:35:33
8751,4601,6938,6939,,delivered,3196.2,0,255.7,abc,3451.9,,2024-06-13 01:51:58,2024-06-13 01:51:58
9179,693,1068,1068,,delivered,222.12,0,17.77USD,,239.89,2025-03-12 07:13:31,2025-03-12 07:13:31,2025-03-12 07:13:31
9713,1891,2852,2853,,delivered,1059.08,null,84.73,0,1143.81,2024-05-17 19:35:24,2024-05-17 19:35:24,2024-05-17 19:35:24
383,3371,5089,5089,,delivered,-865.4000000000001,0,6.92,0,???,2025-05-05 20:16:53,2025-05-05 20:16:53,2025-05-05 20:16:53
3165,3855,5821,5822,,PENDING,abc,0,107.52,???,1451.51,2023-04-10 06:53:43,2023-04-10 06:53:43,2023-04-10 06:53:43
1644,50,85,86,,shipped,767.06,0,61.36,UNKNOWN,-828.42,2025-03-06 16:18:42,None,2025-03-06 16:18:42
9687,4739,7145,7145,,shipped,2825.98,0,226.08,None,3052.06,2025-06-18 16:26:34,2025-06-18 16:26:34,2025-06-18 16:26:34
5093,1602,2406,2407,,DELIVERED,673.7,,53.9,0,727.6,2025-04-30 15:49:24,2025-04-30 15:49:24,2025-04-30 15:49:24
3342,2809,4251,4252,,pending,2188.74,0,-175.1,0,2363.84,2025-05-28 08:28:01,2025-05-28 08:28:01,2025-05-28 08:28:01
8982,4035,6083,6083,,cancelled,N/A,0,19.21,0,259.3,2025-05-25 08:51:21,2025-05-25 08:51:21,2025-05-25 08:51:21,extra_col_value
5713,4895,7362,7362,,delivered,691.07,0,-5529,0,746.36,None,2025-04-23 08:19:26,2025-04-23 08:19:26
4534,4399,6627,6628,,  delivered  ,6540.6,--,523.25,0,7063.85,2024-06-22 21:50:38,2024-06-22 21:50:38,2024-06-22 21:50:38
3583,247,382,383,,delivered,1555.82,0,124.47,0,1680.29,2025-06-24 02:59:45,2025-06-24 02:59:45,
4964,2241,3395,3395,21,processing,0,1375.95,null,0,3467.39,2023-12-18 13:18:12,2023-12-18 13:18:12,2023-12-18 13:18:12
8474,2411,3652,3653,,shipped,-80126,0,64.1,0,865.36,2025-05-03 12:39:59,2025-05-03 12:39:59,2025-05-03 12:39:59
2979,4925,7407,7407,,delivered,138.12,0,11.05,0,Inf,2025-02-11 11:30:32,2025-02-11 11:30:32,
5857,3294,4971,4972,,  delivered  ,3643.63,0,291.49,0,3935.12,,2025-04-25 14:54:56,2025-04-25 14:54:56
3521,1235,1850,1850,44,SHIPPED,2793.93,,189.99,0,2564.83,2025-06-05 00:55:19,2025-06-05 00:55:19,2025-06-05 00:55:19
7916,1006,1527,1527,,shipped,1032.55,0,None,0,1115.15,2024-10-09 22:00:29,2024-10-09 22:00:29,2024-10-09 22:00:29
3655,3577,5406,5406,,delivered,"2,146.51",0,#N/A,0,--,2025-02-16 02:16:00,2025-02-16 02:16:00,
3017,3380,5105,5106,,delivered,85.35,0,6.83,0,92.18,2025-05-26 16:15:32,2025-05-26 16:15:32,2025-05-26 16:15:32
2102,253,394,394,,delivered,2196.96,0,175.76,0,-237271.99999999997,3025-07-20 21:28:55,2025-07-20 21:28:55,2025-07-20 21:28:55
5481,2879,4366,4366,,,-4135.7,0,33.09,0,446.66,2024-10-27 16:20:21,2024-10-27 16:20:21,2024-10-27 16:20:21
1599,2970,4497,4498,,DELIVERED,2771.75,0,,0,-299349,null,2024-12-11 16:19:56,2024-12-11 16:19:56
587,4743,7150,7150,,--,3801.42,0,304.11,0,,2024-10-02 00:38:26,2024-10-02 00:38:26,
8167,3969,5998,5998,,shipped,1532.46,0,122.6,1e-14,1655.06,2024-08-24 16:27:15,2024-08-24 16:27:15,
5328,4354,6560,6561,,delivered,-61305.200000000004,0,true,0,6620.96,2025-03-07 17:25:48,07/03/2025,2025-03-07 17:25:48
8863,3870,5847,5847,,,282.32,,22.59,N/A,304.91USD,2025-04-28 20:42:41,2025-04-28 20:42:41,2025-04-28 20:42:41,extra_col_value
2213,3948,5964,5964,,shipped,80.03,0,6.4,0,#N/A,2025-06-29 08:49:52,2025-06-29 08:49:52,2025-06-29 08:49:52
2982,4497,6774,6774,,delivered,2419.2,0,193.54,0,2612.74,2025-06-02 06:41:19,,2025-06-02 06:41:19
8460,4281,6453,6453,,processing,None,,86.54,0,-1168.32,2025-02-22 16:47:14,2025-02-22 16:47:14,2025-02-22 16:47:14
6838,3742,5643,5643,,DELIVERED,1847.15,EMPTY,147.77,0,-1994.92,21.11.2024,2024-11-21 01:37:18,2024-11-21 01:37:18
