id,product_id,customer_id,order_id,rating,title,comment,is_verified,created_at
2142,348,4950,8334,Inf,Would buy again,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true,TBD
264,364,2857,7496,4,Nice product,"Really good product overall. The only minor issue is the setup instructions could be clearer, but once you get it going, it's fantastic.",true,2023-08-11 13:58:32
1531,443,1409,8845,10,Mostly impressed,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true,2025-06-05 21:37:07
1086,231,3153,1769,2,Below expectations,Not great. The product works sometimes but is unreliable. I've had to restart it multiple times. Considering returning it.,,2025-03-27 17:41:15
2004,400,2663,5180,5,,This product has been incredible. The build quality is top-notch and it works exactly as advertised. I use it daily and couldn't be happier with my purchase.,true,2025-03-19 00:06:46
2422,69,325,8089,2,Disappointed,Haad hiigh eexpeectaatiioons baaseed oon thee reeviieews buut thiis feell shoort. Buuiild quuaaliity feeeels cheeaap aand II'vee eexpeeriieenceed iinteermiitteent coonneectiiviity iissuuees.,,2025-02-25 16:20:26
301,201,3319,2270,3,Average product,Mixed feelings. The main features work well but there are some quirks that can be annoying. Customer service was responsive when I reached out.,true,2024-05-24 14:40:29
157,146,241,878,2,TBD,Below average. The features sound great on paper but the ex...,TRUE,2024-09-17 21:40:08
3908,359,1811,7135,5,Amazing product,This product has been incredible. The build quality is top-notch and it works exactly as advertised. I use it daily and couldn't be happier with my purchase.,true,2024-06-14 19:27:38
3037,461,2144,8911,4,Solid purchase,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true,27.07.2025
2953,88,2079,5632,5,Best purchase ever,"I'VE TRIED MANY SIMILAR PRODUCTS BUT THIS ONE STANDS OUT. THE FEATURES ARE GREAT, THE DESIGN IS MODERN, AND IT JUST WORKS FLAWLESSLY.",true,2025-04-10 20:58:30
3577,295,3392,2160,5,Five stars all the way,Arrived quickly and was packaged well. Setup was super easy and perfor...,true,2024-06-23 02:26:26
2741,408,1000029,3044,5,Exceeded expectations,This product has been incredible. The build quality is top-notch and it works exactly as advertised. I use it daily and couldn't be happier with my purchase.,  true  ,2025-06-04 14:27:16
1761,122,2218,2411,5,Fiivee staars aall thee waay,"I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",TRUE,2024-08-13 22:00:22
823,366,1699,5986,4,,Great value for the price. Build quality is solid and it does everything I need. Wish it came in more color options though.,,2025-07-31 20:45:18
3242,309,1921,4708,4,Good quality,Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.,true,2025-03-27 15:12:38
36,445,1823,9084,#REF!,"Worth every penny
","I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",true,2023-08-27 06:40:33
594,325,289,7886,3,Average product,Average product. Works as described but I expected a bit more given the price...,true,2024-07-14 20:53:59
3131,227,2665,9052,???,Exceeded expectations,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",true,2025-03-24 14:23:05
2960,88,531,6350,3,,It's a decent product for the price. Nothing spectacular but it gets th...,,2025-06-13 01:09:04
3278,109,2600,6768,,,Does what it says but nothing more. Adequate for basic needs. The design is okay but not as premium-feeling as I hoped.,true,2024-08-01 08:07:42
1389,89,492,9886,3,"Not bad, not great",Mixed feelings. The main features work well but there are some quirks that can be annoying. Customer service was responsive when I reached out.,true,2025-05-02 05:15:17
394,405,3315,4736,2,Had i...,Had high expectations based on the reviews but this fell short. Build quality feels cheap and I've experienced intermittent connectivity issues.,true,2025-05-01 21:39:07
1737,420,3841,8772,5,Absolutely love it!,Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.,true,2025-05-04 07:37:00
1400,358,4204,5555,4,Really happy with this,"Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.
",true,2024-11-09 12:58:34
3460,297,4055,9395,4,"Very good, minor issues",Works great for what I need. The interface is intuitive and the...,true,2024-04-24 18:37:35
1409,482,2402,9411,5,Exceeded expectations,"I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",true,2025-03-31 22:41:54
1498,330,1418,900,???,"Not bad, not great",It's a decent product for the price. Nothing spectacular but it gets the job done. The build quality feels a bit cheap compared to competitors.,TRUE,2025-05-31 22:54:03
3013,319,2804,6330,3.00000000000001,Does the job,,true,2025-03-28 14:22:00
238,111,1227,1639,2,Disappointed,Had high expectations based on the reviews but this fell short. Build quality feels cheap and I've experienced intermittent connectivity issues.,true,2023-12-29 09:39:54
1485,306,562,8847,6,Brookee aafteer aa weeeek,Do not buy this. It barely functions and the build quality is the worst I've seen. Save your money and go with a different brand.,true,2024-08-04 17:43:52
1744,499,4418,8894,4,"Very good, minor issues",  Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.  	,true,2025-05-18 11:26:47
2443,389,870,9716,4,"Very good, minor issues","Really good product overall. The only minor issue is the setup instructions could be clearer, but once you get it going, it's fantastic.",true,2024-06-11 20:01:41
1766,308,980,2655,2,Had issues,Pretty disappointed with this purchase. The product looks nice but performance is underwhelming. Battery life is much shorter than advertised.,true,2024-06-02 00:08:50
2531,233,580,6788,5,Worth every penny,"I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",true,2025-05-29 14:09:30
126,7,1087,9996,3,Decent for the price,,true,2025-04-08 12:10:33
1880,327,4991,4462,#N/A,Do not buy,Do not buy this. It barely functions and the build quality is th...,#N/A,2025-03-27 07:14:07
886,251,1945,8606,3,,Average product. Works as described but I expected a bit more given the price point. It's fine for casual use but power users might want something better.,true,2025-03-10 18:14:31
1935,183,1112,8795,4,Great product overall,,true,2025-05-20 19:10:34
1763,317,1849,3867,3,"Not bad, not great",It's a decent product for the price. Nothing spectacular but it gets the job done. The build quality feels a bit cheap compared to competitors.,true,2023-12-21 05:16:22
596,386,2564,4993,5000,Amazing product,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",true,2024-09-12 23:43:22
2692,278,1229,9246,5,Absolutely love it!,This product has been incredible. The build quality is top-notch and it works exactly as advertised. I use it daily and couldn't be happier with my purchase.,true,2025-03-01 06:35:37
3831,144,3155,7537,5,Amazing product,"I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",true,2024-03-04 19:06:41
2574,112,3544,355,,Absolutely love it!,,not available,2024-12-25 09:55:00
1755,319,4500,2169,4,Would buy again,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,,2025-06-08 21:14:06
1703,401,1508,8337,3,Average...,"Does what it says but nothing more. Adequate for basic needs. The design is okay but not as premium-feeling as I hoped.
",true,2025-01-15 17:30:51
2538,315,3775,6931,5,Highly recommend!,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",true,2025-07-24 09:31:13
432,396,2875,6428,3,Does the job,#N/A,true_typo,2025-06-29 15:57:49
2809,357,185,5740,5,Best purchase ever,--,true,2024-06-23 17:56:51
1063,384,3512,284,5,Five stars ...,This product has been incredible. The build quality is top-notch and it works exactly as advertised. I use it daily and couldn't be happier with my purchase.,true,2025-06-28 08:24:26
1352,336,3949,9348,5,Highly recommend!,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",,2024-12-13 16:34:06
2336,156,1486,3134,4,Great product overall,"Really good product overall. The only minor issue is the setup instructions could be clearer, but once you get it going, it's fantastic.
",true,2025-04-25 03:15:26
986,3,813,6386,4,Mostly impressed,Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.,true,2025-07-20 23:37:24
821,231,4910,411,2,Haad iissuuees,Had high expectations based on the reviews but this fell short. Build quality feels cheap and I've experienced intermittent connectivity issues.,true,2024-07-28 16:25:16
3145,373,827,1464,4,Good q...,Woorks greeaat foor whaat II neeeed. Thee iinteerfaacee iis iintuuiitiivee aand thee baatteery laasts aall daay. Juust wiish thee chaargiing caablee waas loongeer.,,
1627,114,3713,6628,3,"NOT BAD, NOT GREAT",Mixed feelings. The main features work well but there are some quirks that can be annoying. Customer service was responsive when I reached out.,true,2025-07-13 22:41:37
2228,247,3442,7987,abc,Worth ev...,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",TRUE,2025-05-19 20:07:30
2920,328,4421,2290,0,N/A,  Average product. Works as described but I expected a bit more given the price point. It's fine for casual use but power users might want something better.  	,true,2023-07-09 19:18:38
367,254,324,1000009,5,Absolutel...,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",true,
2584,255,1747,2631,3,,Does what it says but nothing more. Adequate for basic needs. The design is okay but not as premium-feeling as I hoped.,true,2025-04-08 21:27:18
