id,order_id,payment_method,amount,status,transaction_id,paid_at,created_at
9469,9469,debit_card,2030.34,,TXN-MNQBMAXS-5MW4DH,2025-02-23 10:46:18,2025-02-23 10:44:01
2463,2463,apple_pay,1613.76,,TXN-MNQBMAX8-NEGXND,2024-12-13 21:06:53,2024-12-13 21:04:23
942,942,not available,3150.86,completed,TXN-MNQBMAX3-574HXG,2025-06-26 16:36:17,2025-06-26 16:31:30
3370,3370,  credit_card  ,1528.02,completed,TXN-MNQBMAXC-Q3FS2A,2025-03-23 22:48:08,2025-03-23 22:47:39
3268,3268,,1900.37,completed,TXN-MNQBMAXB-MV4PRN,2025-05-03 21:37:03,2025-05-03 21:34:14
3812,3812,debit_card,3301.37,completed,TXN-MNQBMAXD-1EKBWZ,2025-01-24 04:02:14,2025-01-24 03:54:10
4357,4357,apple_pay,8630.19,  completed  ,TXN-MNQBMAXE-KZ8OEX,2024-09-09 23:22:54,2024-09-09 23:15:45
6975,6975,debit_card,640.13,completed,TXN-MNQBMAXL-A1PPGD,2025-02-26 13:20:39,EMPTY 
4108,4108,apple_pay,928.97,completed,TXN-MNQBMAXE-6BB2ES,2025-01-19 03:02:17,2025-01-19 02:54:56
4945,4945,google_pay,#N/A,completed,TXN-MNQBM...,2025-07-03 14:38:55,2025-07-03 14:32:10
7787,7787,None,248.39,completed,TXN-MNQBMAAXN-AAHG6M4,2025-06-04 19:52:42,2025-06-04 19:52:03
1239,1239,credit_card,Inf,completed,TXN-MNQBMAX5-CPEHUP,2025-04-17 22:46:34,17/04/2025
6762,6762,credit_card,113.42,refunded,TXN-MNQBMAXK-700I13,2025-01-04 05:04:01,2025-01-04 04:59:28
7014,7014,apple_pay,-2264.4,completed,TXN-MNQBM...,2025-04-17 08:11:32,2025-04-17 08:04:06
4400,4400,debit_card,1197.71,completed,not available,3025-06-17 11:47:01,2025-06-17 11:39:09
8479,8479,paypal,1784.1,completed,TXN-MNQBMAXP-ZDNESK,2024-05-28 09:06:06,2024-05-28 08:57:48
3395,3395,credit_card,$15.32,REFUNDED,TXN-MNQBMAXC-OZF8T4,???,2025-03-22 19:12:26
896,896,PAYPAL,-26300.4,pending,,,
3501,3501,  apple_pay  ,3357,completed,TXN-MNQBMAXC-PX4I2V,2025-03-12 13:57:31,2025-03-12 13:50:53
3387,3387,credit_card,3112.58,COMPLETED,TXN-MNQBMAXC-Z5291L,2024-04-14 11:25:53,2024-04-14 11:24:10
6042,6042,paypal,63.64,completed,,2024-11-08 07:45:35,2024-11-08 07:43:47
1574,1574,APPLE_PAY,885.16,???,TXN-MNQBMAX6-6VKEDD,2025-05-11 09:33:10,2025-05-11 09:31:48
8983,8983,paypal,1295.55,completed,"TXN-MNQBMAXR-3AP6B1
",2024-08-09 17:49:53,2024-08-09 17:49:35
5104,5104,paypal,191.8,,TXN-MNQBMAXG-71SIDM,2025-01-20 23:45:03,2025-01-20 23:40:05
6855,6855,credit_card,7666.1,completed,TXN-MNQBM...,2024-08-16 22:42:38,2024-08-16 22:39:46
1621,1621,,-8918,completed,TXN-MNQBMAX6-Q9HHG0,2023-11-05 00:32:44,2023-11-05 00:26:11
2978,2978,debit_card,706.16,pending,TXN-MNQBMAXA-7EYGM2,,2022-07-24 05:43:51
5166,5166,PAYPAL,855.64,completed,TXN-MNQBMAXH-JSAPBA,2024-04-04 16:10:55,2024-04-04 16:08:49
1219,1219,apple_pay,238.44,completed,TXN-MNQBMAX5-B10BF4,2024-11-29 09:28:27,2024-11-29 09:20:59
4758,4758,credit_card,1029.09,completed,TXN-MNQBMAXG-3NFWQR,2025-02-07 04:36:02,2025-02-07 04:27:24
8090,8090,debit_card,179.7,pending,TXN-MNQBMAXO-W7UC5B,,2025-07-14 19:34:46
4552,4552,credit_card,4975.89,refunded,TXN-MNQBMAXF-HZXAEP,2025-04-24 09:32:31,2025-04-24 09:25:45
7298,7298,CREDIT_CARD,1557.35,completed,TXN-MNQBMAXM-U2Q5IM,2024-11-06 11:11:06,2024-11-06 11:05:29
4185,4185,paypal_typo,1840.83,completed,  TXN-MNQBMAXE-A7GR5C  	,2025-03-22 18:54:41,2025-03-22 18:51:22
4004,4004,credit_card,2147.72,completed,TXN-MNQBMAXE-LIUUAO,2024-02-28 21:40:16,2024-02-28 21:31:31
6989,6989,paypal,1853.41,not available,TXN-MNQBMAXL-Q9GAAE,2025-04-26 00:20:25,2025-04-26 00:16:12
6365,6365,credit_card,2341.95,completed,TXN-MNQBM...,2025-01-29 07:33:30,2025-01-29 07:29:40
1913,1913,debit_card,37.14,completed,"TXN-MNQBMAX7-DIYZXJ
",2025-05-20 12:07:44,2025-05-20 12:02:46
2396,2396,apple_pay,4054.04,COMPLETED,,2023-11-07 12:08:03,2023-11-07 11:59:27
5367,5367,not available,347.63,  completed  ,TXN-MNQBM...,2025-07-08 13:55:05,2025-07-08 13:54:21
8659,8659,credit_card,1975.63,completed,TXN-MNQBMAXQ-QJ7PLQ,2025-06-25 07:13:07,25/06/2025
6488,6488,credit_card,4589.2,COMPLETED,TXN-MNQBMAXK-LBC020,2022-11-27 05:45:01,2022-11-27 05:41:50
5359,5359,debit_card,3873.03,completed,"TXN-MNQBMAXH-YUJ592
",2025-04-13 23:23:33,--
3951,1000076,debit_card ,1202.16,completed,TXN-MNQBMAXD-Q2W837,2024-04-11 02:13:57,2024-04-11 02:09:26
3540,1000078,debit_card,,completed,TXN-MNQBMAXC-HIOOHV,2025-02-05 03:06:09,2025-02-05 03:00:34
1004,1004,,3011.41,completed,TXN-MNQBMAAX3-4OOBVAAM,2024-07-30 06:16:00,2024-07-30 06:12:52
8137,8137,debit_card,1740.44,Completed,TXN-MNQBM...,2025-06-07 14:45:44,
2039,2039,apple_pay,892.11,refundd,TXN-MNQBMAX7-4HLBUJ,2025-03-21 14:18:54,2025-03-21 14:15:06
5734,5734,credit_Card,2915.22,completed,TXN-MNQBMAXI-HJWT7M,2025-03-06 11:11:56,2025-03-06 11:05:27
4963,4963,,,completed,TXN-MNQBMAXG-PDCHI6,2025-01-12 20:30:31,2025-01-12 20:22:31
1485,1485,debit_card,$2334.59,completed,TXN-MNQBMAX5-73NNY2,2025-03-28 12:41:49,2025-03-28 12:33:41
5924,5924,credit_card,4178.71,completed,TXN-MNQBMAXI-2E60SY,???,2025-04-22 01:46:24
7191,7191,debit_card_typo,4237.46,,TXN-MNQBMAXM-E39V7Z,2024-11-04 19:16:39,2024-11-04 19:10:00
7136,7136,google_pay_typo ,-366093,completed,TXN-MNQBMAXM-2PMDZH,2024-09-30 23:48:29,2024-09-30 23:46:00
8877,8877,apple_pay,1062.5,completed,,2025-04-01 04:15:00,2025-04-01 04:06:11
8028,8028,debit_card,886.46,completed,TXN-MNQBMAXO-4WMQ71,2025-02-16 09:58:10,2025-02-16 09:49:38
2839,2839,  debit_card  ,1266.27,completed,TXN-MNQBMAX9-F3Q6AD,2025-02-10 19:10:21,2025-02-10 19:04:22
3244,3244,,,completed,TXN-MNQBMAXB-4W9BVC,2023-11-28 04:34:28,2023-11-28 04:30:12
4887,4887,CREDIT_CARD,260.79,refunded,TXN-MNQBMAXG-CVR3DR,2025-04-17 20:46:06,2025-04-17 20:37:06
5254,5254,paypal,418.26,completed,TXN-MNQBMAXH-776VX4,2024-07-10 15:32:27,2024-07-10 15:27:31
8618,8618,Credit Card,#N/A,completed,TXN-MNQBMAXQ-CE1TMI,2025-03-22 20:28:58,2025-03-22 20:21:45
5339,5339,credit_card,4267.67,completed,TXN-MNQBMAXH-J901WA,2025-04-19 18:59:50,2025-04-19 18:57:30
229,229,credit_card,103.96,REFUNDED,TXN-MNQBMAX0-3HK294,2025-01-09 20:15:25,2025-01-09 20:09:19
7965,7965,credit_card,8763.55,completed,TXN-MNQBMAXO-LKHGDX,2022-12-09 09:11:14,2022-12-09 09:06:14
7514,7514,paypal,-51656.4,failed,TXN-MNQBMAXN-KXRMAJ,,00/00/0000
3022,3022,apple_pay,1960.38,completed,EMPTY,2025-01-26 15:32:40,2025-01-26 15:30:30
4812,4812,,6160.23,refunded,TXN-MNQBMAXG-XM6XLU,2022-09-20 22:51:14,1663714271
6655,6655,credit_card,-858.34,completed,TXN-MNQBMAXK-L4PUJ4,2024-02-25 07:58:19,2024-02-25 07:54:38
96,96,DEBIT_CARD,855.85,completed,TXN-MNQBMAX0-TBBHAC,N/A,2025-05-08 04:32:42
5680,5680,credit_card,--,completed,"TXN-MNQBMAXI-730UPB
",2024-04-08 17:55:45,not a date
199,199,credit_card,951.45,COMPLETED,TXN-MNQBMAX0-93CVE2,,2025-05-26 21:37:28
8165,8165,credit_card,5347.5,completed,TXN-MNQBMAXO-E6KC5U,2024-06-04 23:23:34,2024-06-04 23:22:31
6912,6912,google_pay,926.87,completed,TXN-MNQBMAXL-LQFHU7,2024-08-11 02:10:11,2024-08-11 02:09:03
7128,7128,debit_card,1176.99,completed,TXN-MNQBMAXM-9HZJ2Y,2025-04-27 15:18:06,2025-04-27 15:15:40
7581,7581,debit_card,794.61,COMPLETED,TXN-MNQBMAXN-WUSW2F,2025-05-06 21:22:43,2025-05-06 21:21:44
9339,9339,credit_card,1816,completed,#N/A,2024-03-21 05:32:27,2024-03-21 05:25:42
6447,6447,paypal,272.07,COMPLETED,TXN-MNQBMAXK-QIW4SC,2025-06-09 03:08:46,2025-06-09 03:08:36
1649,1649,debit_card,3526.24,refunded,???,2024-08-03 18:47:28,2024-08-03 18:41:32
4384,4384,debit_card,869.09,completed,TXN-MNQBMAXF-V5EY5O,2025-02-08 00:27:59,2025-02-08 00:21:04
4518,4518,debit_card,1615.83,COMPLETED,TXN-MNQBMAAXF-BWH0DM,,2023-12-28 19:39:39
543,543,paypal,426.92,,TXN-MNQBMAX1-TS50IE,2025-02-24 19:37:51,???
9854,1000139,,1012.89,completed,TXN-MNQBMAXT-8YNGB8,2025-06-02 19:33:32,2025-06-02 19:32:40
7671,7671,paypal,1380.35,completed,TXN-MNQBM...,2024-12-13 23:39:12,2024-12-13 23:30:49
1149,1149,PAYPAL,1522.22,completed,  TXN-MNQBMAX4-EINX2D  	,2023-11-02 02:02:04,
6344,6344,debit_card,3607.45,completed,TXN-MNQBMAXJ-WTNTJC,2025-04-21 15:16:51,2025-04-21 15:09:28
4964,4964,credit_card,3467.39,COMPLETED,TXN-MNQBMAXG-L6EISF,2023-12-18 13:20:53,2023-12-18 13:18:12
492,492,paypal,-176752,completed,,2025-03-30 19:14:25,2025-03-30 19:10:36
3673,3673,CREDIT_CARD,2255.66,completed,TXN-MNQBMAXD-F2P48S,2025-06-19 10:41:20,2025-06-19 10:39:19
2806,2806,,,completed,TXN-MNQBMAX9-IT8FSD,2025-03-04 08:24:42,2025-03-04 08:18:30
6022,6022,paypal,1375.32,completed,TXN-MNQBMAXJ-OMG5QQ,2024-08-19 00:43:53,2024-08-19 00:38:44
3550,3550,paypal,-231.45,completed,,2024-12-19 02:38:49,2024-12-19 02:35:45
1967,1967,credit_card,4213.7,completed,TXN-MNQBMAX7-OK0EB8,2022-11-24 22:54:24,2022-11-24 22:50:46
1542,1542,  paypal  ,2860.16,,  TXN-MNQBMAX6-G72JWU  	,2025-01-16 07:54:48,2025-01-16 07:47:10
8873,8873,credit_card,UNKNOWN,completed,TXN-MNQBMAXQ-HSJA3W,2025-05-22 02:57:35,2025-05-22 02:55:48
6355,6355,CREDIT_CARD,838.83,completed,TXN-MNQBMAXK-IA1WIF,2025-02-12 04:50:52,2025-02-12 04:44:57
4569,4569,debit_card,4038.41,completed,,2025-04-14 02:06:52,
9246,9246,apple_pay,3408.6,completed,TXN-MNQBMAXS-76VNSM,2025-02-17 06:39:52,2025-02-17 06:35:37
9450,9450,debit_card_typo,3218.05,completed,TXN-MNQBMAXS-8MVANP,not a date,2024-11-18 01:54:40
1979,1979,debit_card,280.21,completed,TXN-MNQBMAX7-EF4U9J,2024-03-25 08:58:13,2024-03-25 08:56:44
7657,7657,credit_card,814.81,completed,TXN-MNQBMAXN-I2JNO3,2024-10-11 09:47:37,2024-10-11 09:45:29
633,633,google_pay,,completed,  TXN-MNQBMAX2-ZJR3HA  	,2025-06-08 13:35:03,2025-06-08 13:30:49
3255,3255,credit_card,43.64,completed,TXN-MNQBMAXB-OASK4O,2023-12-16 15:45:37,2023-12-16 15:39:59
2992,2992,paypal,3543.62,COMPLETED,  TXN-MNQBMAXA-HVT6WX  	,2025-04-07 14:35:07,
798,798,credit_card,,refunded,TXN-MNQBMAX2-XOQ8XK,2025-01-24 00:04:59,2025-01-24 00:04:03
4844,4844,credit_card,759.94,completed,TXN-MNQBMAXG-PXHE87,2024-12-22 16:42:05,2024-12-22 16:39:00
6429,6429,CREDIT_CARD,573.29,completed,TXN-MNQBMAXK-VSNFET,2024-04-26 09:43:09,2024-04-26 09:36:53
6229,6229,,149.17,completed,TXN-MNQBMAAXJ-3FKX8D,2024-11-10 20:34:19,TBD
9360,9360,paypal,-718.3,completed,TXN-MNQBMAXS-45GHFF,2024-07-29 14:26:34,2024-07-29 14:21:05
4270,4270,credit_card,null,completed,TXN-MNQBMAXE-3F4AUW,2024-06-23 17:38:58
7840,7840,debit_card,2030.95,completed,TXN-MNQBMAXN-TEH0US,2025-04-14 11:33:05,2025-04-14 11:31:02
1274,1274,debit_card,null,COMPLETED,TXN-MNQBMAX5-OF341I,2024-12-29 00:47:17,2024-12-29 00:46:01
1176,1176,google_pay,2523.45,???,TXN-MNQBMAX4-Q0ZJDF,2025-06-22 02:38:01,2025-06-22 02:30:37
8767,8767,credit_card,-1355.2,completed,TXN-MNQBMAXQ-V4X7W0,2024-06-12 20:41:37,2024-06-12 20:38:07
4973,4973,apple_pay,$4529.51,completed,TXN-MNQBMAXG-V2B29N,2024-10-04 01:13:35,2024-10-04 01:11:57
3806,3806,paypal,6075.55,completed,TXN-MNQBMAXD-TYOTYP,2025-07-11 22:51:14,2025-07-11 22:47:18
6971,6971,debit_card,4018.08,Completed,TXN-MNQBMAXL-4I7JNU,2025-05-28 11:36:43,2025-05-28 11:33:57
7830,7830,apple_pay,4370.19,completed,TXN-MNQBM...,2024-01-04 22:13:15,2024-01-04 22:08:49
2722,2722,debit_card,2544.13,completd,TXN-MNQBM...,2025-05-12 10:21:56,
9039,9039,credit_card,null,completed,TXN-MNQBMAXR-58QR6C,2024-08-21 02:02:14,2024-08-21 01:53:12
6864,6864,,1018.93,completed,TXN-MNQBMAXL-YD1F9F,2025-01-16 23:26:19,2025-01-16 23:20:55
5619,5619,,590,completed,TXN-MNQBMAXI-VVA9C5,2025-04-19 12:00:26,2025-04-19 11:53:18
7468,7468,credit card,,completd,TXN-MNQBMAXM-RBO7NQ,2025-06-19 10:49:45,2025-06-19 10:41:47
6967,6967,credit_card,1871.68,complted,  TXN-MNQBMAXL-HABOAP  	,2025-06-25 06:24:12,2025-06-25 06:18:16
4991,4991,,1461.87,COMPLETED,,2025-02-10 03:37:04,2025-02-10 03:36:42
4167,4167,debit_card,2704.54,COMPLETED,TXN-MNQBMAXE-3TAW39,2025-06-19 02:25:33,2025-06-19 02:23:26
3789,3789,CREDIT_CARD,211.65,--,TXN-MNQBMAXD-FBO6KM,2025-03-29 12:41:51,
877,877,credit_card,9540.5,completed,UNKNOWN,2025-02-24 18:15:07,2025-02-24 18:13:42
4287,4287,paypal,-2128.96,,TXN-MNQBMAXE-XL0NUS,2025-06-23 01:20:29,2025-06-23 01:13:39
1660,1660,credit_card,1326.75,completed,TXN-MNQBMAX6-GDPGBL,2025-05-31 09:47:51,2025-05-31 09:42:24
2530,2530,CREDIT_CARD,1478.31,#N/A,TXN-MNQBMAX8-FS64G8,,2024-08-26 16:03:38
2575,2575,credit_card,371.25,completed,TXN-MNQBMAX9-X763VP,2025-06-15 10:02:40,2025-06-15 10:00:13
7414,7414,CREDIT_CARD,-53038.2,COMPLETED,TXN-MNQBM...,2024-12-09 20:25:07,2024-12-09 20:18:17
5410,5410,apple_pay,4239.54,COMPLETED,TXN-MNQBMAXH-A3ZBHK,2025-06-03 16:03:13,2025-06-03 16:00:04,extra_col_value
8459,8459,paypal,2027.24,completed,TXN-MNQBMAXP-328FSF,2025-04-15 02:34:31,15.04.2025
4641,4641,apple_pay,1997.15,Completed,TXN-MNQBMAXF-0F5T45,2025-01-17 16:07:45,2025-01-17 15:58:18
4081,4081,,-3187.06,completed,TXN-MNQBMAXE-Q7BZBM,2025-05-01 14:02:30,2025-05-01 13:53:42
6566,6566,paypal,1418.21,Completed,TXN-MNQBMAXK-7L9T7H,2025-03-08 03:13:13,2025-03-08 03:07:45
9256,9256,credit_card,786.5,completed,,2024-04-14 16:05:39,2024-04-14 16:01:56
9665,9665,,1848.85,completed,TXN-MNQBMAXT-CJGJBK,2025-06-28 09:44:05,2025-06-28 09:42:58
4257,4257,PAYPAL,628.21,completed,TXN-MNQBMAXE-R7PYUJ,2024-13-45,
1410,1410,google_pay_typo,931.21,,TXN-MNQBMAX5-RJ1GR3,2025-06-01 12:20:24,2025-06-01 12:13:28
8726,1000155,paypal,4335.39,Completed,TXN-MNQBMAXQ-UIR6O7,2025-01-24 16:39:34,2025-01-24 16:32:07
7301,7301,None,858.89,completed,,2023-12-03 05:24:55,
1640,1640,debit_card,267.09,completed,TXN-MNQBMAX6-4WBBK0,2024-06-17 11:46:16,2024-06-17 11:40:39
533,533,  debit_card  ,3458.45,COMPLETED,TXN-MNQBMAX1-MKEZID,2023-12-03 18:57:15,2023-12-03 18:53:35
815,815,credit_card,995.45USD,completed,TXN-MNQBMAX2-80K32U,not a date,2022-11-15 20:50:05
3385,3385,paypal,1496.83,,TXN-MNQBMAXC-WAJWKH,2024-05-02 14:13:31,2024-05-02 14:09:18
6180,6180,  apple_pay  ,831.14,COMPLETED,TXN-MNQBMAXJ-T4CMTI,2024-04-24 22:46:08,2024-04-24 22:43:20
8447,8447,credit_card,1304.93,,TXN-MNQBMAXP-X61QPU,2025-06-08 12:53:11,2025-06-08 12:51:00
6022,6022,paypal,1375.32,completed,TXN-MNQBMAXJ-OMG5QQ,2024-08-19 00:43:53,2024-08-19 00:38:44
8750,8750,,821.29,COMPLETED,TXN-MNQBMAXQ-BNDAFM,,2025-04-13 08:27:34
2418,2418,DEBIT_CARD,369.99,completed,TXN-MNQBMAX8-04X3AE,2025-04-18 06:36:29,2025-04-18 06:30:53
9145,9145,debit_card,2594,not available,TXN-MNQBMAXR-31JOBF,2025-04-20 00:57:23,2025-04-20 00:53:19
6044,6044,debit_card,2898.8,completed,,2024-11-24 12:42:45,2024-13-45
1178,1178,apple_pay,309.91,completed,TXN-MNQBMAX4-4T9WX4,2025-04-02 02:03:09,2025-04-02 01:54:05
7494,7494,  paypal  ,283.88,completd,"TXN-MNQBMAXN-EVY33O
",2022-11-04 17:09:23,2022-11-04 17:04:55
6788,6788,PAYPAL,652.2,,TXN-MNQBMAXL-B4H7WK,2025-04-21 14:15:59,2025-04-21 14:09:30
711,711,,#REF!,completed,TXN-MNQBMAX2-TDIASO,2025-01-25 18:49:33,2025-01-25 18:48:18
3210,3210,apple_pay,8497.48,completed,TXN-MNQBMAXB-TUYCSO,2024-12-12 17:24:38,2024-12-12 17:15:43
4885,4885,debit_card,#REF!,completed,TXN-MNQBMAXG-1IYKUD,  2025-02-24 01:51:32  ,2025-02-24 01:45:29
73,73,debit_card,1975.06,PENDING,TXN-MNQBMAX0-AHXFIQ,,2025-01-29 01:13:10
8366,8366,credit_card,509.45,completed,TXN-MNQBMAXP-L9ACAX,2025-01-10 18:42:26,2025-01-10 18:35:56
5445,5445,google_pay,4001.61,,TXN-MNQBMAXH-6U96MJ,2025-04-28 16:55:43,2025-04-28 16:47:48
6791,6791,paypal,???,completed,TXN-MNQBMAXL-YRPRKB,2025-01-22 20:20:41,2025-01-22 20:17:53
4447,4447,credit_card,1652.86,COMPLETED,TXN-MNQBMAXF-FOB094,2024-09-07 04:26:46,2024-09-07 04:21:18
5567,5567,google_pay,1149.6,failed,TXN-MNQBMAXI-5C1GNT,,2025-06-02 18:32:12
6325,6325,paypal,3039.3,,,2023-09-06 05:42:20,2023-09-06 05:40:14
4474,4474,debit_card,287.16,completed,TXN-MNQBMAXF-STENJJ,2024-08-12 22:06:58,2024-08-12 21:57:24
5031,1000106,paypal,915.7,completed,None,2025-04-02 06:57:12,2025-04-02 06:49:27
3180,3180,credit_card,1085.58,COMPLETED,TXN-MNQBMAXB-7KQRCJ,2024-02-19 18:18:26,2024-02-19 18:13:02
9546,9546,debit_card,1598.52,refunded,N/A,2025-04-09 22:03:19,2025-04-09 21:57:34
9143,9143,credit_card,1826.91,completed,TXN-MNQBMAXR-IW1XW8,2025-03-03 08:33:27,2025-03-03 08:29:41
3093,3093,debit_card,1531.76,completed,TXN-MNQBM...,2024-08-09 00:44:06,2024-08-09 00:39:38
9833,9833,debit_card,441.26,complted,TXN-MNQBMAXT-GB5ZH1,2025-02-16 21:40:48,2025-02-16 21:36:22
4385,4385,apple_pay_typo,370.19,completed,TXN-MNQBMAXF-ZVC27S,2025-06-24 04:41:53,
9638,9638,google_pay,2264.75,pending,TXN-MNQBMAXT-AE775L,,
9536,9536,CREDIT_CARD,,pendng,TXN-MNQBMAXS-QS1568,,None
4109,4109,paypal,1025.06,completed,TXN-MNQBMAXE-T2TL46,2025-04-20 01:42:10,2025-04-20 01:39:50
7021,7021,credit_card,4135.45,completed,TXN-MNQBMAXL-C4QZXL,2025-01-16 02:53:07,2025-01-16 02:48:40
7623,7623,APPLE_PAY,16880,  completed  ,,2025-01-08 10:42:24,2025/01/08 10:34:11
1517,1517,credit_card,1580.93,COMPLETED,TXN-MNQBMAX6-5FETTN,2025-06-07 07:17:11,2025-06-07 07:13:01
8175,8175,credit_card,#N/A,COMPLETED,TXN-MNQBMAXO-Z475KW,2024-06-09 11:42:37,2024-06-09 11:41:35
4028,4028,PAYPAL,820.42,completed,TXN-MNQBMAXE-SAY5NP,2025-03-23 09:11:54,2025-03-23 09:04:48
5708,5708,CREDIT_CARD,478.92,completed,TXN-MNQBMAXI-JXVIQH,2025-07-01 22:50:27,2025-07-01 22:43:47
4412,4412,,2489.83,completed,TXN-MNQBM...,,  2024-07-03 01:11:35  
5111,5111,debit_card,-152849,completed,TXN-MNQBMAXG-AKTS69 ,2025-04-20 08:52:41,2025-04-20 08:48:20
3963,3963,,4005.97,completd,TXN-MNQBMAXD-BEQ8CG,2025-03-01 18:49:05,2025-03-01 18:47:47
9195,9195,debit_card,5159.49,pending,TXN-MNQBMAXR-HG7IUC,,2025-06-23 11:33:08
2049,2049,debit_card,272.79,completed,TXN-MNQBMAX7-I4TMP1,2024-05-16 21:54:07,2024-05-16 21:46:26
87,87,UNKNOWN,1525.78,completed,TXN-MNQBMAX0-Z3EYV3,2024-02-25 01:49:01,2024-02-25 01:40:18
3752,3752,credit_card,1113.24,pending,TXN-MNQBMAXD-Y3DBWE,,2022-07-20 08:31:17
9628,9628,debit_card,142.87,,TXN-MNQBMAXT-0GALKP,2025-02-21 14:51:21,2025-02-21 14:49:51
2574,2574,DEBIT_CARD,2020.68,completed,TXN-MNQBMAX9-0E59EF,not a date,2024-10-08 16:41:16
4223,4223,credit_card,4949.83,completed,TXN-MNQBMAXE-HTNQM2,2025-01-05 09:47:04,2025-01-05 09:38:13
3280,3280,credit_card,2889.33,COMPLETED,TXN-MNQBMAAXB-CD1R11,2025-06-30 18:20:48,2025-06-30 18:14:45
4034,4034,paypal,,completed,TXN-MNQBMAXE-HGVKOO,2024-11-11 21:29:59,2024-11-11 21:20:13
6747,6747,debit_card,774.71,completed,TXN-MNQBMAXK-M039UD,2022-12-11 16:21:46,not available
4112,4112,CREDIT_CARD,N/A,completed,TXN-MNQBMAXE-2R9P3Q,2025-06-24 12:28:53,2025-06-24 12:20:42
8670,8670,credit_card,77.01,TBD,TXN-MNQBMAXQ-X7YVIJ,2025-04-06 16:03:37,2025-04-06 15:57:58
2370,2370,debit_card,846.28,completed,TXN-MNQBMAX8-DUYZ35,2025-05-21 15:32:55,  2025-05-21 15:24:12  
7982,7982,,-6648,completed,--,2025-04-23 04:29:52,???
249,249,CREDIT_CARD,"7,209.42",completed,TXN-MNQBMAX0-XNEMD5,2025-01-05 08:35:56,2025-01-05 08:33:15
7453,7453,APPLE_PAY,66.77,completed,TXN-MNQBMAXM-GU732B,,
4768,4768,credit_Card,None,complted,TXN-MNQBMAXG-E8ICXL,2025-07-14 16:08:27,
5025,5025,paypal_typo,N/A,completed,TXN-MNQBMAXG-KR74PF,#N/A,2025-04-15 19:23:51
9605,9605,credit_card,894.1,  completed  ,TXN-MNQBMAXT-B3IRLI,UNKNOWN,2025-04-12 22:56:59
8077,8077,DEBIT_CARD,1682.65,completed,TXN-MNQBMAXO-VQYRV4,2024-12-18 01:39:56,2024-12-18 01:33:28
4315,4315,CREDIT_CARD,2242.73,COMPLETED,TXN-MNQBMAXE-A4TEUJ,2025-04-06 00:53:02,2025-04-06 00:48:05
9149,9149,paypal,"1,209.91",pending,TXN-MNQBMAAXR-YEEFG2W,,2025-03-08 22:50:16
8394,8394,credit_card,1220.5,refunded,TXN-MNQBMAXP-HWXGF1,2025-04-18 10:32:36,2025-04-18 10:25:28
447,447,apple_pay,,completed,N/A,--,2025-05-06 05:27:11
1405,1405,credit_card,635.6,pending,TXN-MNQBMAX5-VCR9FE,,2024-03-18 14:01:36
3939,3939,  credit_card  ,$3263.47,completed,TXN-MNQBMAXD-W1XQTT,2025-06-04 11:43:03,2025-06-04 11:34:36
2940,2940,credit_card,7350.46,completed,TXN-MNQBMAXA-M73IN9,2025-06-05 06:59:08,UNKNOWN
1755,1755,paypal,2048.35,  completed  ,TXN-MNQBMAX6-RL6EYT,2025-01-16 07:04:32,2025-01-16 07:00:38
7216,7216,credit_Card,,refunded,TXN-MNQBM...,1741576431,2025-03-10 03:06:45
8677,8677,credit_card,NaN,  completed  ,TXN-MNQBMAXQ-TBK2E5,2024-13-45,2023-08-27 04:20:47
4310,1000175,paypal,6394.59,refunded,TXN-MNQBMAXE-H8MSN9,2025-01-18 03:56:48,#N/A
7918,7918,debit_card,,completed,,,2025-07-07 18:22:31
4869,1000159,--,4637.43,completed,TXN-MNQBMAAXG-1II5CXK,2025-02-23 17:58:00,2025-02-23 17:52:08
21,21,#N/A,1151.15,completed,TXN-MNQBMAWZ-VY4Q80,2025-06-12 19:28:13,2025-06-12 19:23:49
7576,7576,paypal,1487.78,completed,TXN-MNQBMAXN-VAK9LG,2023-08-11 17:07:58,2023-08-11 17:05:22
9553,9553,,"1,263.9",,TXN-MNQBMAXS-MCP3GP,2025-03-18 08:14:44,2025-03-18 08:11:38
5424,5424,,6430.43,completed,TXN-MNQBMAXH-T8XH8O,2024-03-08 07:06:28,2024-03-08 07:03:11
1678,1678,,-134.41,,TXN-MNQBMAX6-C55U9J,2025-03-15 19:15:24,2025-03-15 19:06:41
1919,1919,apple_pay,1444.52,completed,TXN-MNQBMAX7-1Q8VF1,2025-07-14 14:05:25,2025-07-14 14:02:34
7618,7618,debit_card,1137.18,completed,,2023-02-02 09:10:37,2023-02-02 09:07:42
2390,2390,credit_card,473.36,completed,TXN-MNQBMAX8-HYGNCJ,2025-02-02 07:54:13,2025-02-02 07:51:01
338,338,apple_pay,2729.98,refunded,TXN-MNQBM...,2024-02-13 09:56:54,2024-02-13 09:52:06
5313,5313,,116.73,completed,TXN-MNQBMAXH-NTJNCC,,01-01-2025
1730,1730,debit_card,4807.7,,TXN-MNQBM...,2025-01-10 13:36:42,2025-01-10 13:33:42
4457,4457,google_pay,2260.87,completed,TXN-MNQBMAXF-GTSN2U,2024-03-21 04:15:07,2024-03-21 04:13:34
7560,7560,apple_pay_typo,3495.11,completed,TXN-MNQBMAAXN-BHQLAAD,2025-04-05 13:56:38,2025-04-05 13:56:36
